               MD5                                                  Url
fea90e84724b086e95f51e6b2e7e5ba7     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_gxm/video/gxm1.flv
317ed32d10139c974b50d133d0d6f486     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_dl/video/ts_4_dl5.flv
96093bc12434a6782601454be39253c9     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_dl/video/ts_4_dl4.flv
da4a7088772158dc5284aeff04059e62     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_dl/video/ts_4_dl3.flv
15678b733c5a29c1fb2a89dfdde98d26     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_dl/video/ts_4_dl2.flv
3a5879b08854805ddbf04209e2cc39b9     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_dl/video/ts_4_dl1.flv
b1863f26b19526f28d0460a2afc892f9     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_cj/video/cj8.flv
435cecdaaa12a4ff8085f9c098b25ba3     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_cj/video/cj7.flv
bac3280b9bee11c7d114a4844f8497d2     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_cj/video/cj6.flv
ae2e154ebc90031ed1e5cc9913e53363     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_cj/video/cj5.flv
00d750c0824a57ba8b6bc9e869ad7118     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_cj/video/cj4.flv
f83249f98643bb4bd3c272b54b6b4174     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_cj/video/cj3.flv
ea1309e2636ba490fe1e58a83424b568     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_cj/video/cj2.flv
0b34037519c000d7a8e66db92fdf952d     http://v.teacherclub.com.cn/course/cf/2011pxz217/pxz_cj/video/cj1.flv
967a131060282f9887b6854289cd3c7b     http://v.teacherclub.com.cn/course/cf/2011heb223/gly/video/gly3.flv
dc70ab12b5f607b96ec45dce99af9175     http://v.teacherclub.com.cn/course/cf/2011heb223/gly/video/gly2.flv
7119eb90782ffe1b77d1f5d25e849588     http://v.teacherclub.com.cn/course/cf/2011heb223/gly/video/gly1.flv
4bc63490f53446dde3724e04f3a663e2     http://v.teacherclub.com.cn/course/cf/2010xkgp200/1ts01/video/xk2010gp_wj3.flv
b7dd8d304398118e22cf2600582ff10f     http://v.teacherclub.com.cn/course/cf/2010xkgp200/1ts01/video/xk2010gp_wj2.flv
39b14bf6aa40f25503e8985696ce7e3c     http://v.teacherclub.com.cn/course/cf/2010xkgp200/1ts01/video/xk2010gp_wj1.flv
_____________________________________________________________________________________________________________________
7137008
总大小：6G
